STAZIONE FS;AEROPORTO;CODICE IDENTIFICATIVO;SALA CONFERENZE;PARCHEGGIO;PROVINCIA;IMPIANTI RISALITA;DENOMINAZIONE;SITO WEB;STELLE;TERMALE;ACCESSO AI DISABILI;PERIFERIA;FAX;NUOVA CLASSIFICAZIONE LR11;TELEFONO;COLLINARE;COMUNE;NUMERO CIVICO;INDIRIZZO;SOLARIUM;EMAIL;ZONA FIERA;LAGO;SPAGNOLO;INTERNO;CAP;AUTOSTRADA;FITNESS;GIOCHI BIMBI;TIPOLOGIA SECONDARIA;CATEGORIA;SAUNA;ZONA;INGLESE;ALTRI SERVIZI;CENTRO STORICO;ARIA CONDIZIONATA;LOCALITA;MARE;ANIMALI AMMESSI;PISCINA;TEDESCO;CHIUSURA TEMPORANEA;RISTORANTE;FRANCESE;TIPOLOGIA;PISCINA COPERTA;DATA ULTIMA MODIFICA
FALSO;FALSO;113263;FALSO;FALSO;BELLUNO;FALSO;LE ZERCOLE;;;FALSO;FALSO;FALSO;;;3387055075;FALSO;TRICHIANA;;Loc. Canal di Limana;FALSO;zercole@libero.it;FALSO;FALSO;FALSO;;32028;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;13/03/2017
FALSO;FALSO;18598;FALSO;FALSO;BELLUNO;FALSO;LEZUO ALBERTO - AGRITURISMO;;;FALSO;FALSO;FALSO;;;0437 521003;FALSO;COLLE SANTA LUCIA;;VIA FOSSAL, 20;FALSO;;FALSO;FALSO;FALSO;;32020;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;29/12/2006
FALSO;FALSO;88040;FALSO;FALSO;BELLUNO;FALSO;MALGA CALLEDA;;;FALSO;FALSO;FALSO;;;393466933177;FALSO;LA VALLE AGORDINA;;località Malga Calleda;FALSO;tenutaalceresone@gmail.com;FALSO;FALSO;FALSO;;32020;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;21/08/2017
FALSO;FALSO;18595;FALSO;FALSO;BELLUNO;FALSO;MALGA CATE;www.agriturismomalgacate.it;;FALSO;FALSO;FALSO;;;3479089384;FALSO;CHIES D'ALPAGO;98,99;Via Cate loc. Casera Pal;FALSO;malgacate@gmail.com;FALSO;FALSO;FALSO;;32010;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;07/07/2016
FALSO;FALSO;49619;FALSO;FALSO;BELLUNO;FALSO;MALGA CIAUTA;;;FALSO;FALSO;FALSO;;;0039 349 0505742;FALSO;VODO CADORE;1;località Ciauta;FALSO;giuffrida.giovanna@gmail.com;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;02/08/2017
FALSO;FALSO;44792;FALSO;FALSO;BELLUNO;FALSO;MALGA DIGNAS DI CASANOVA BORCA ELVIO;;;FALSO;FALSO;FALSO;;;0435-460368     333-9396950;FALSO;SAN PIETRO DI CADORE;;Loc. Val Visdende;FALSO;;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;04/01/2017
FALSO;FALSO;84181;FALSO;FALSO;BELLUNO;FALSO;MALGA FEDERA;www.malgafedera.eu;;FALSO;FALSO;FALSO;;;3891816769;FALSO;CORTINA D'AMPEZZO;;Località Federa;FALSO;info@malgafedera.eu;FALSO;FALSO;FALSO;;32043;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;25/01/2017
FALSO;FALSO;72340;FALSO;FALSO;BELLUNO;FALSO;MALGA FILIPPON DI DANIELE FULLIN;;;FALSO;FALSO;FALSO;;;3312674818;FALSO;TAMBRE;3;Località Pian Cansiglio;FALSO;;FALSO;FALSO;FALSO;;32010;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;21/02/2017
FALSO;FALSO;58440;FALSO;FALSO;BELLUNO;FALSO;MALGA MELIN;;;FALSO;FALSO;FALSO;;;393667212922;FALSO;SAN NICOLO' DI COMELICO;5;Via Pian dei Larici loc. Melin;FALSO;info@agriturismobotondoro.it;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;10/08/2017
FALSO;FALSO;18603;FALSO;FALSO;BELLUNO;FALSO;MALGA MEZZOMIGLIO;;;FALSO;FALSO;FALSO;;;3481435114;FALSO;ALPAGO;;LOC. MEZZOMIGLIO;FALSO;mezzomiglio2002@libero.it;FALSO;FALSO;FALSO;;32010;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;20/03/2017
FALSO;FALSO;188802;FALSO;FALSO;BELLUNO;FALSO;MALGA MISURINA;;;FALSO;FALSO;FALSO;;;0039 336669992;FALSO;AURONZO DI CADORE;5;Via Monte Piana;FALSO;malgamisurina@libero.it;FALSO;FALSO;FALSO;;32041;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;22/05/2017
FALSO;FALSO;18623;FALSO;FALSO;BELLUNO;FALSO;MALGA PRA MARINO DI CASANOVA BORCA G.;;;FALSO;FALSO;FALSO;;;0435-460502;FALSO;SAN PIETRO DI CADORE;;LOC. PRA DELLA FRATTA VAL VISDENDE;FALSO;;FALSO;FALSO;FALSO;;32045;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;27/07/2012
FALSO;FALSO;60720;FALSO;FALSO;BELLUNO;FALSO;MALGA PRAMPER;;;FALSO;FALSO;FALSO;;;0437 660603  3297862899;FALSO;VAL DI ZOLDO;;LOC. PRAMPER;FALSO;;FALSO;FALSO;FALSO;;32012;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;16/02/2017
FALSO;FALSO;18633;FALSO;FALSO;BELLUNO;FALSO;MAZZONCINI DI MAZZONCINI UMBERTO;www.webdolomiti.net/agriturismo/mazzoncini.htm;;FALSO;FALSO;FALSO;;;0039(0)437 89225 - 0039 336494000;FALSO;SOSPIROLO;;LOC. GRON,25;FALSO;pierdamiano.mazzo@tin.it;FALSO;FALSO;FALSO;;32020;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;16/02/2017
FALSO;FALSO;53059;FALSO;FALSO;BELLUNO;FALSO;MIARI FULCIS ANDREA;;;FALSO;FALSO;FALSO;;;0039 348 5921280;FALSO;BELLUNO;;Via Landrei loc. Mont;FALSO;andreamiarifulcius@gmail.com;FALSO;FALSO;FALSO;;32100;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;09/08/2017
FALSO;FALSO;18589;FALSO;FALSO;BELLUNO;FALSO;MIARI FULCIS FULCIO;www.dolomiti.com/miari;;FALSO;FALSO;FALSO;0039(0)437 927198;;0039(0)437 927198;FALSO;BELLUNO;;MODOLO;FALSO;;FALSO;FALSO;FALSO;;32100;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;08/03/2013
FALSO;FALSO;53048;FALSO;FALSO;BELLUNO;FALSO;MOIÈ DI DE MARTIN TOPRANIN GERMANO;;;FALSO;FALSO;FALSO;;;0437/67127;FALSO;COMELICO SUPERIORE;;via Valgrande 54;FALSO;;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;19/05/2015
FALSO;FALSO;59060;FALSO;FALSO;BELLUNO;FALSO;MULINO LA VALLINA DI FURLAN LUCIA;www.mulinolavallina.it;;FALSO;FALSO;FALSO;;;+39 0439 787261;FALSO;QUERO VAS;25/4;Via Per Schievenin;FALSO;info@mulinolavallina.it;FALSO;FALSO;FALSO;;32030;FALSO;FALSO;FALSO;;;FALSO;;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;04/06/2014
FALSO;FALSO;18876;FALSO;FALSO;BELLUNO;FALSO;SANT'ANNA DI CATANI STEFANO;www.aziendasantanna.it;;FALSO;FALSO;FALSO;0039(0)437 27491;;0039(0)437 27491 - 0039 3385017402;FALSO;BELLUNO;;via Pedecastello,25 - CASTION;FALSO;info@aziendasantanna.it;FALSO;FALSO;FALSO;;32100;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;09/02/2017
FALSO;FALSO;163782;FALSO;FALSO;BELLUNO;FALSO;SASS DE MURA;;;FALSO;FALSO;FALSO;;;393465956714;FALSO;CESIOMAGGIORE;3;Via Cimole;FALSO;masoccolaura@gmail.com;FALSO;FALSO;FALSO;;32030;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;06/10/2016
FALSO;FALSO;18634;FALSO;FALSO;BELLUNO;FALSO;VAL CORPASSA DI TRICHES GIANFRANCO;;;FALSO;FALSO;FALSO;;;0437.660491;FALSO;TAIBON AGORDINO;;Loc. Listolade;FALSO;;FALSO;FALSO;FALSO;;32027;FALSO;FALSO;FALSO;;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;28/11/2012
FALSO;FALSO;18638;FALSO;FALSO;BELLUNO;FALSO;VALMENERA DI GAVA ALEX;;;FALSO;FALSO;FALSO;;;0437 432056;FALSO;TAMBRE;;LOC. PIAN OSTERIA DEL CANSIGLIO;FALSO;;FALSO;FALSO;FALSO;;32010;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;28/11/2012
FALSO;FALSO;48866;FALSO;FALSO;BELLUNO;FALSO;VENA D'ORO DI COLLE PAOLO;;;FALSO;FALSO;FALSO;;;0039(0)437929009 - 00393343662258;FALSO;BELLUNO;40;VIA VENA D'ORO;FALSO;collepm57@yahoo.it;FALSO;FALSO;FALSO;;32100;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;22/05/2017
FALSO;FALSO;56321;FALSO;FALSO;BELLUNO;FALSO;ZUGNI TAURO DE MEZZAN DI GUIOTTO ZUGNI;;;FALSO;FALSO;FALSO;;;0439/42061;FALSO;FELTRE;1;Via Grum;FALSO;info@agriturismozugnitauro.com;FALSO;FALSO;FALSO;;32032;FALSO;FALSO;FALSO;;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;AGRITURISMO;FALSO;22/11/2016
FALSO;FALSO;4134;FALSO;FALSO;BELLUNO;FALSO;ALBERGO CASA SPERTI;www.casasperti.it;1 *;FALSO;FALSO;FALSO;0437 433014;;0437 432108;FALSO;ALPAGO;1;Piazza Martiri per la Libertà;FALSO;albergo@casasperti.it;FALSO;FALSO;FALSO;;32016;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;VERO;;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;12/05/2011
FALSO;FALSO;4213;FALSO;VERO;BELLUNO;FALSO;ALBERGO DE BONA;www.albergoristorantedebona.it;1 *;FALSO;FALSO;FALSO;437573172;1 *;437770171;FALSO;LONGARONE;26;Località Roggia;FALSO;albergoristorantedebona@virgilio.it;FALSO;FALSO;FALSO;;32013;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;VERO;FALSO;ALBERGO;FALSO;25/11/2015
VERO;FALSO;3997;FALSO;VERO;BELLUNO;FALSO;AL BIVIO;;1 *;FALSO;FALSO;FALSO;43533126;1 *;43533126;FALSO;CALALZO DI CADORE;67;Via Nazionale;FALSO;celled4a@cellaluigi1.191.it;FALSO;FALSO;FALSO;;32042;FALSO;FALSO;FALSO;Albergo;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;05/07/2017
FALSO;FALSO;4365;FALSO;VERO;BELLUNO;FALSO;AL CACCIATORE;;1 *;FALSO;FALSO;FALSO;43944101;1 *;43944101;FALSO;SEREN DEL GRAPPA;7;Via Giardino;FALSO;locandacacciatore@gmail.com;FALSO;FALSO;FALSO;;32030;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;FALSO;;VERO;FALSO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;19/01/2016
FALSO;FALSO;4223;FALSO;VERO;BELLUNO;FALSO;AL CAVALLINO ROSSO;www.hotelcavallinorosso.it;1 *;FALSO;FALSO;FALSO;437751020;1 *;437751020;FALSO;MEL;65;Località Bardies;FALSO;info@hotelcavallinorosso.it;FALSO;FALSO;FALSO;;32026;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;VERO;WI FI;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;19/01/2016
FALSO;FALSO;4161;FALSO;VERO;BELLUNO;FALSO;AL CERVO;;1 *;FALSO;FALSO;FALSO;43762125;1 *;43762259;FALSO;LA VALLE AGORDINA;12;Via Chiesa;FALSO;elisadaroit@libero.it;FALSO;FALSO;FALSO;;32020;FALSO;FALSO;FALSO;Albergo;;FALSO;dolomiti;FALSO;;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;ALBERGO;FALSO;01/08/2016
FALSO;FALSO;4128;FALSO;VERO;BELLUNO;FALSO;ALLA SPIAGGIA;www.albergoallaspiaggia.com;1 *;FALSO;FALSO;FALSO;;1 *;4374238;FALSO;ALPAGO;;Viale al Lago;FALSO;;FALSO;VERO;FALSO;;32010;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;19/01/2017
FALSO;FALSO;28494;FALSO;VERO;BELLUNO;VERO;ALL' USIGNOLO;www.hotelusignolo.it;1 *;FALSO;FALSO;FALSO;435409979;1 *;4359247;FALSO;AURONZO DI CADORE;17;VIA RIZIO';FALSO;info@hotelusignolo.it;FALSO;FALSO;FALSO;;32041;FALSO;FALSO;VERO;Albergo;;FALSO;dolomiti;VERO;;FALSO;FALSO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;09/02/2017
FALSO;FALSO;4225;FALSO;VERO;BELLUNO;FALSO;AL MORO;;1 *;FALSO;FALSO;FALSO;437753993;1 *;437753623;FALSO;MEL;5;Via Cavour;FALSO;;FALSO;FALSO;FALSO;;32026;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;VERO;;VERO;FALSO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;19/01/2017
FALSO;FALSO;4224;FALSO;VERO;BELLUNO;FALSO;AL MORO;;1 *;FALSO;FALSO;FALSO;437753993;1 *;437753623;FALSO;MEL;5;Via Cavour;FALSO;info@albergoalmoro.it;FALSO;FALSO;FALSO;;32026;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;VERO;;VERO;FALSO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;19/01/2017
FALSO;FALSO;4159;FALSO;FALSO;BELLUNO;FALSO;AL TAJOL;www.altajol.it;1 *;FALSO;FALSO;FALSO;439795069;1 *;439795069;VERO;LAMON;1;Località Le Ei;FALSO;info@altajol.it - alinemastel@gmail.com;FALSO;FALSO;FALSO;;32033;FALSO;FALSO;VERO;Albergo;;FALSO;belluno-feltre-alpago;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;31/07/2017
FALSO;FALSO;4145;FALSO;VERO;BELLUNO;FALSO;ANTICO ALBERGO S. ANTONIO;;1 *;FALSO;FALSO;FALSO;0439/5589;1 *;4395073;FALSO;FONZASO;5;Via Marconi;FALSO;info@anticoalbergosantantonio.com;FALSO;FALSO;FALSO;;32030;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;FALSO;;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;24/02/2016
FALSO;FALSO;4160;FALSO;VERO;BELLUNO;FALSO;BELVEDERE;;1 *;FALSO;FALSO;FALSO;4399144;1 *;4399144;FALSO;LAMON;33;Via Cui;FALSO;hotelristbelvedere@alice.it;FALSO;FALSO;FALSO;;32033;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;VERO;;VERO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;05/07/2017
FALSO;FALSO;4131;FALSO;VERO;BELLUNO;FALSO;BORTOLUZZI;;1 *;FALSO;FALSO;FALSO;437454721;1 *;4374280;FALSO;ALPAGO;1;Via Matteotti;FALSO;albergo.bortoluzzi@gmail.com;FALSO;FALSO;FALSO;;32010;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;FALSO;;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;19/01/2016
VERO;FALSO;4256;FALSO;VERO;BELLUNO;FALSO;DA BEIO;;1 *;FALSO;FALSO;FALSO;0437 46177;1 *;0437 46177;FALSO;ALPAGO;150/152;Viale Alpago;FALSO;dolomiedabeio@gmail.com;FALSO;VERO;FALSO;;32015;VERO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;09/08/2017
FALSO;FALSO;4347;FALSO;VERO;BELLUNO;FALSO;DA GIGINO;;1 *;FALSO;FALSO;FALSO;437852128;1 *;0437852128 - 0437852311;FALSO;SEDICO;4;Traversa Agordina;FALSO;hotelpizzeriagigino@alice.it;FALSO;FALSO;FALSO;;32036;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;VERO;ALBERGO;FALSO;17/05/2016
FALSO;FALSO;4293;FALSO;VERO;BELLUNO;FALSO;DANY;;1 *;FALSO;FALSO;FALSO;43562538;1 *;43562538;FALSO;SANTO STEFANO DI CADORE;3;Via Medola;FALSO;;FALSO;FALSO;FALSO;;32045;FALSO;FALSO;FALSO;Albergo;;FALSO;dolomiti;FALSO;;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;15/02/2018
FALSO;FALSO;4212;FALSO;VERO;BELLUNO;FALSO;DE MARCO;;1 *;FALSO;FALSO;FALSO;437770218;1 *;437770218;FALSO;LONGARONE;33;Via Protti;FALSO;albergodemarcomeuble@gmail.com;VERO;FALSO;FALSO;;32013;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;FALSO;;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;ALBERGO;FALSO;24/02/2016
FALSO;FALSO;84820;FALSO;FALSO;BELLUNO;VERO;DEPENDANCE ROYAL;www.royal-arabba.it;1 *;FALSO;FALSO;FALSO;0436 780086;1 *;0436 79293;FALSO;LIVINALLONGO DEL COL DI LANA;1/a-B;Via Colesel,;FALSO;info@royal-arabba.it;FALSO;FALSO;FALSO;;32020;FALSO;FALSO;FALSO;Albergo;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;ALBERGO;FALSO;24/02/2016
FALSO;FALSO;4082;FALSO;VERO;BELLUNO;FALSO;FIAMES;www.hotelfiames.com;1 *;FALSO;FALSO;FALSO;;1 *;4362366;FALSO;CORTINA D'AMPEZZO;13;Località Fiames;FALSO;hotelfiames@gmail.com;FALSO;FALSO;FALSO;;32043;FALSO;FALSO;VERO;Albergo;;FALSO;dolomiti;VERO;;FALSO;FALSO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;19/01/2017
FALSO;FALSO;4132;FALSO;VERO;BELLUNO;FALSO;MEUBLE' DA GUERRINO;;1 *;FALSO;VERO;FALSO;437454444;1 *;437454544;FALSO;ALPAGO;13;Via Trieste;FALSO;FABIOFACCHIN@YMAIL.COM;FALSO;FALSO;FALSO;;32010;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;FALSO;;VERO;FALSO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;VERO;ALBERGO;FALSO;07/06/2017
FALSO;FALSO;28491;FALSO;VERO;BELLUNO;VERO;MEUBLE' EMILY;www.villaemily.it;1 *;FALSO;FALSO;FALSO;435482356;1 *;435482356;FALSO;BORCA DI CADORE;37 - CANCIA;VIA CAVOUR;FALSO;info@villaemily.it;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;FALSO;Albergo;;FALSO;dolomiti;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;VERO;ALBERGO;FALSO;20/02/2018
FALSO;FALSO;4373;FALSO;VERO;BELLUNO;FALSO;MONTE CIVETTA;;1 *;FALSO;FALSO;FALSO;437660050;1 *;437660050;FALSO;TAIBON AGORDINO;;Listolade;FALSO;;FALSO;FALSO;VERO;;32027;FALSO;FALSO;FALSO;Albergo;;FALSO;dolomiti;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;19/01/2017
FALSO;FALSO;4401;FALSO;VERO;BELLUNO;FALSO;PARADISO;;1 *;FALSO;FALSO;FALSO;435489209;1 *;435489209;FALSO;VODO CADORE;24;Via Fornas;FALSO;jacosavio55@gmail.com;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;FALSO;Albergo;;FALSO;dolomiti;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;ALBERGO;FALSO;16/02/2018
FALSO;FALSO;4399;FALSO;VERO;BELLUNO;FALSO;PARADISO;;1 *;FALSO;FALSO;FALSO;;;043577066 - 043577733;FALSO;VIGO DI CADORE;10;Via IV Novembre;FALSO;;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;VERO;Albergo;;FALSO;dolomiti;FALSO;;VERO;FALSO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;18/04/2017
FALSO;FALSO;3888;FALSO;FALSO;BELLUNO;FALSO;PENSIONE DUE ANGELI;www.albergodueangeli.it;1 *;FALSO;FALSO;FALSO;43762049;1 *;43762049;FALSO;AGORDO;4;Via Carrera;FALSO;pendueangeli@live.it;FALSO;FALSO;FALSO;;32021;FALSO;FALSO;FALSO;Albergo;;FALSO;dolomiti;VERO;;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;09/11/2017
FALSO;FALSO;4218;FALSO;FALSO;BELLUNO;FALSO;ROMA;www.pensioneroma.191.it;1 *;FALSO;FALSO;FALSO;43575045;1 *;43575045;FALSO;LORENZAGO DI CADORE;299;Via Roma;FALSO;adidemoo@pensioneroma.191.it;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;FALSO;Albergo;;FALSO;dolomiti;FALSO;;VERO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;VERO;FALSO;ALBERGO;FALSO;17/11/2016
VERO;FALSO;4289;FALSO;VERO;BELLUNO;FALSO;STAZIONE;;1 *;FALSO;FALSO;FALSO;437858146;1 *;437858146;FALSO;SANTA GIUSTINA;1;Piazzale Stazione Fs;FALSO;alan.g78@alice.it;FALSO;FALSO;FALSO;;32035;FALSO;FALSO;FALSO;Albergo;;FALSO;belluno-feltre-alpago;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;05/07/2017
FALSO;FALSO;4219;FALSO;VERO;BELLUNO;FALSO;TRIESTE;www.albergotrieste.it;1 *;FALSO;FALSO;FALSO;43575004;1 *;43575004;FALSO;LORENZAGO DI CADORE;266;Via Citta' di Genova;FALSO;hotel@albergotrieste.it;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;VERO;Albergo;;FALSO;dolomiti;VERO;;VERO;FALSO;;FALSO;VERO;FALSO;VERO;FALSO;VERO;VERO;ALBERGO;FALSO;29/11/2017
FALSO;FALSO;4092;FALSO;VERO;BELLUNO;FALSO;ADELIA;www.albergoadelia.it;2 **;FALSO;FALSO;FALSO;0435 529708;2 **;0435 72028;FALSO;DOMEGGE DI CADORE;93;Via Roma;FALSO;info@albergoadelia.it;FALSO;FALSO;FALSO;;32040;FALSO;FALSO;VERO;Albergo;;FALSO;dolomiti;VERO;;VERO;FALSO;;FALSO;VERO;FALSO;FALSO;FALSO;VERO;FALSO;ALBERGO;FALSO;19/01/2017
