"STAZIONE FS";"AEROPORTO";"CODICE IDENTIFICATIVO";"SALA CONFERENZE";"PARCHEGGIO";"PROVINCIA";"IMPIANTI RISALITA";"DENOMINAZIONE";"SITO WEB";"STELLE";"TERMALE";"ACCESSO AI DISABILI";"PERIFERIA";"FAX";"NUOVA CLASSIFICAZIONE LR11";"TELEFONO";"COLLINARE";"COMUNE";"NUMERO CIVICO";"INDIRIZZO";"SOLARIUM";"EMAIL";"ZONA FIERA";"LAGO";"SPAGNOLO";"INTERNO";"CAP";"AUTOSTRADA";"FITNESS";"GIOCHI BIMBI";"TIPOLOGIA SECONDARIA";"CATEGORIA";"SAUNA";"ZONA";"INGLESE";"ALTRI SERVIZI";"CENTRO STORICO";"ARIA CONDIZIONATA";"LOCALITA";"MARE";"ANIMALI AMMESSI";"PISCINA";"TEDESCO";"CHIUSURA TEMPORANEA";"RISTORANTE";"FRANCESE";"TIPOLOGIA";"PISCINA COPERTA";"DATA ULTIMA MODIFICA"
"Falso";"Falso";"652";"Falso";"Vero";"TREVISO";"Falso";"DA ALEX";;;"Falso";"Falso";"Vero";"0422822180";"3 Leoni";"0422822180 - 3335859437";"Falso";"CASALE SUL SILE";"1";"Via Podgora";"Falso";"mon65@yahoo.it";"Falso";"Falso";"Falso";;"31032";"Vero";"Falso";"Falso";;"2";"Falso";"treviso";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"AFFITTACAMERE";"Falso";"13/04/2017"
"Vero";"Falso";"723";"Falso";"Falso";"TREVISO";"Falso";"DA ARRIGO - (temp. chiusa)";;;"Falso";"Falso";"Falso";;"2 Leoni";"043857201 - 3246994247";"Falso";"VITTORIO VENETO";"109";"Via Scrizzi";"Falso";"francoborghi61@gmail.com";"Falso";"Falso";"Vero";;"31029";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Falso";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Falso";"Vero";"Vero";"Falso";"AFFITTACAMERE";"Falso";"13/09/2017"
"Falso";"Falso";"28338";"Falso";"Vero";"TREVISO";"Falso";"DA GERRY LOCANDA";"www.ristorantedagerry.com";;"Falso";"Vero";"Falso";"0423945818";"3 Leoni";"0423545082";"Vero";"MONFUMO";"6/A";"Via Chiesa";"Falso";"info@ristorantedagerry.com";"Falso";"Falso";"Falso";;"31010";"Falso";"Falso";"Falso";;"1";"Falso";"treviso";"Vero";"internet WI-FI";"Falso";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"20/02/2018"
"Falso";"Falso";"68820";"Falso";"Vero";"TREVISO";"Falso";"DANIEL GROUP";;;"Falso";"Falso";"Falso";;"2 Leoni";"0422683039 - 3463211874";"Falso";"SILEA";"4/A";"Via Treviso Mare";"Falso";"bebdaniel@live.it";"Falso";"Falso";"Vero";;"31057";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"AFFITTACAMERE";"Falso";"16/03/2017"
"Falso";"Falso";"86260";"Falso";"Falso";"TREVISO";"Falso";"DOMUS DOTTI 5";"www.domusdotti5.it";;"Falso";"Falso";"Falso";"0422540149";"4 Leoni";"0422412395";"Falso";"TREVISO";"5-7";"Vicolo Dotti";"Falso";"reception@domusdotti5.it";"Falso";"Falso";"Falso";;"31100";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Falso";"FRIGOBAR";"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"AFFITTACAMERE";"Falso";"11/04/2017"
"Falso";"Falso";"91620";"Falso";"Vero";"TREVISO";"Falso";"ELIS' ROOMS";"www.elishouse.it";;"Falso";"Falso";"Falso";;"3 Leoni";"04381643024 - 3483235230";"Falso";"SERNAGLIA DELLA BATTAGLIA";"7";"Via delle Rive";"Falso";"rooms@elishouse.it";"Falso";"Falso";"Falso";;"31020";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"AFFITTACAMERE";"Falso";"04/10/2017"
"Falso";"Falso";"674";"Falso";"Vero";"TREVISO";"Falso";"FERRI'";;;"Falso";"Falso";"Falso";"0438915019";"3 Leoni";"0438915005";"Vero";"FREGONA";"39";"Via Fratte";"Falso";"info@albergofratte.it";"Falso";"Falso";"Falso";;"31010";"Falso";"Falso";"Falso";;"2";"Falso";"treviso";"Vero";"WI-FI GRATUITO";"Falso";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Vero";"AFFITTACAMERE";"Falso";"02/03/2017"
"Falso";"Falso";"109723";"Falso";"Vero";"TREVISO";"Falso";"FLYINGAWAY";"www.flyingaway.it";;"Falso";"Falso";"Falso";"0424510806";"4 Leoni";"0424510806 - 3477266660";"Vero";"BORSO DEL GRAPPA";"20 - Semonzo";"Via G. Da Semonzo";"Falso";"info@flyingaway.it";"Falso";"Falso";"Falso";;"31030";"Falso";"Falso";"Falso";;"2";"Falso";"treviso";"Vero";"WI-FI";"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"AFFITTACAMERE";"Falso";"08/05/2017"
"Falso";"Falso";"713";"Falso";"Vero";"TREVISO";"Falso";"GREGORY HOUSE";;;"Falso";"Falso";"Vero";;"3 Leoni";"3494624194";"Falso";"TREVISO";"12 - Canizzano";"Via Cornare";"Falso";"info@gregoryhouse.it";"Falso";"Falso";"Vero";;"31100";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Falso";"AFFITTACAMERE";"Falso";"22/02/2017"
"Falso";"Falso";"721";"Falso";"Vero";"TREVISO";"Falso";"IL PODERE DEL CONVENTO";"www.ilpoderedelconvento.it";;"Falso";"Falso";"Falso";;"2 Leoni";"0422920044 - 3482814060";"Falso";"VILLORBA";"16";"Via IV Novembre";"Falso";"info@ilpoderedelconvento.it";"Falso";"Falso";"Falso";;"31050";"Falso";"Falso";"Vero";;"3";"Falso";"treviso";"Falso";;"Falso";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"04/05/2017"
"Falso";"Falso";"123985";"Falso";"Vero";"TREVISO";"Falso";"LA CASA DI BACCO";;;"Falso";"Falso";"Falso";;"2 Leoni";"0422768488 - 3428385050";"Falso";"MOTTA DI LIVENZA";"52";"Via Callalta Capoluogo";"Falso";"silvia.cremonese70@gmail.com";"Falso";"Falso";"Vero";;"31045";"Falso";"Falso";"Vero";;;"Falso";"treviso";"Vero";"WI FI";"Falso";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"31/10/2017"
"Falso";"Falso";"675";"Falso";"Vero";"TREVISO";"Falso";"LA CUCINA DI CREMA";"www.lacucinadicrema.it";;"Falso";"Falso";"Falso";"0422882783";;"0422776042";"Vero";"GIAVERA DEL MONTELLO";"9";"Via Montello";"Falso";"info@lacucinadicrema.it";"Falso";"Falso";"Falso";;"31040";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"17/01/2018"
"Falso";"Falso";"710";"Falso";"Vero";"TREVISO";"Falso";"LA LOCANDA GAMBRINUS 1847";"www.gambrinus.it";;"Falso";"Falso";"Falso";"0422855044";"4 Leoni";"0422855043";"Falso";"SAN POLO DI PIAVE";"20";"Via Roma";"Falso";"locanda@gambrinus.it";"Falso";"Falso";"Falso";;"31020";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";"Angolo cottura,biciclette, solarium, baby sitter";"Falso";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Vero";"AFFITTACAMERE";"Falso";"10/05/2017"
"Falso";"Falso";"683";"Falso";"Vero";"TREVISO";"Falso";"LA MARIGNANA";"www.lamarignana.it";;"Falso";"Falso";"Falso";"0415028033 - 0415415265";"3 Leoni";"0415028033 - 3939467699 - 3349204554";"Falso";"MOGLIANO VENETO";"114/2";"Via Marignana";"Falso";"info@lamarignana.it";"Falso";"Falso";"Falso";;"31021";"Falso";"Falso";"Vero";;"3";"Falso";"treviso";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Vero";"AFFITTACAMERE";"Falso";"21/11/2016"
"Falso";"Falso";"207122";"Falso";"Vero";"TREVISO";"Falso";"LA STAFFA ROOMS";;;"Falso";"Falso";"Falso";;"3 Leoni";"3396833406 - 3483364833";"Vero";"SAN ZENONE DEGLI EZZELINI";"6";"Via Rovai";"Falso";"fabriziostaffa@gmail.com";"Falso";"Falso";"Falso";;"31020";"Falso";"Falso";"Vero";;;"Falso";"treviso";"Vero";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Vero";"AFFITTACAMERE";"Falso";"13/11/2017"
"Falso";"Falso";"210688";"Falso";"Vero";"TREVISO";"Falso";"LA VALDELLA";"www.lavaldella.it";;"Falso";"Falso";"Falso";;"4 Leoni";"3487030405";"Vero";"VALDOBBIADENE";"12 - Santo Stefano";"Strada Nuova delle Grave";"Falso";"info@lavaldella.it";"Falso";"Falso";"Falso";;"31049";"Falso";"Falso";"Falso";;;"Falso";"treviso";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Vero";"AFFITTACAMERE";"Falso";"29/01/2018"
"Falso";"Falso";"686";"Falso";"Vero";"TREVISO";"Falso";"LE CAMERE DEL PODESTA'";;;"Falso";"Falso";"Falso";"0422860979";"3 Leoni";"0422860979 - 3492377821";"Falso";"MOTTA DI LIVENZA";"9";"Via Revellino";"Falso";"frauliese@msn.com";"Falso";"Falso";"Falso";;"31045";"Falso";"Falso";"Falso";;"2";"Falso";"treviso";"Vero";"prima colazione in camera, frigobar";"Vero";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Falso";"AFFITTACAMERE";"Falso";"02/10/2017"
"Falso";"Falso";"45138";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA AI ARCHI";"www.aiarchi.it";;"Falso";"Falso";"Falso";"04381890515";"2 Leoni";"0438898346 - 3402504870";"Vero";"FARRA DI SOLIGO";"1 - Col San Martino";"Via Raboso";"Falso";"info@aiarchi.it";"Falso";"Falso";"Falso";;"31010";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"10/05/2017"
"Falso";"Falso";"49131";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA AL GLORIOSO PIAVE";"www.locandagloriosopiave.it";;"Falso";"Falso";"Falso";;"3 Leoni";"0422877387";"Falso";"MASERADA SUL PIAVE";"31 - Salettuol";"Via S. Lantini";"Falso";"info@locandagloriosopiave.it";"Falso";"Falso";"Vero";;"31052";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"04/10/2017"
"Falso";"Falso";"647";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA ALLA POSTA";"www.locandaallaposta.it";;"Falso";"Falso";"Falso";"0423910363";"4 Leoni";"0423910363";"Falso";"BORSO DEL GRAPPA";"13";"Via Viei";"Falso";"info@locandaallaposta.it";"Falso";"Falso";"Falso";;"31030";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Falso";"AFFITTACAMERE";"Falso";"04/05/2017"
"Falso";"Falso";"660";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA ALLE MURA";"www.ristoranteallemura.com";;"Falso";"Falso";"Falso";"0423721425";"2 Leoni";"0423498098";"Falso";"CASTELFRANCO VENETO";"69";"Via F.M. Preti";"Falso";"adrianofiji@yahoo.it";"Falso";"Falso";"Vero";;"31033";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"09/05/2017"
"Falso";"Falso";"45286";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA AL MARKANTO";"www.almarkanto.it";;"Falso";"Falso";"Falso";"043882182";"3 Leoni";"043882182 - 3385007030";"Vero";"PIEVE DI SOLIGO";"51";"Via Sernaglia";"Falso";"info@almarkanto.it";"Falso";"Falso";"Falso";;"31053";"Falso";"Falso";"Falso";;"2";"Falso";"treviso";"Falso";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"02/05/2017"
"Falso";"Falso";"684";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA AL PANORAMA";;;"Falso";"Falso";"Falso";"0423601898";"2 Leoni";"0423601920";"Vero";"MONTEBELLUNA";"7";"Via P. Facchin";"Falso";"lapinetamontello@gmail.com";"Falso";"Falso";"Falso";;"31044";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Falso";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"20/04/2017"
"Falso";"Falso";"711";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA AL SAN DANIELE";;;"Falso";"Falso";"Falso";"0438861462";;"0438966280";"Falso";"SERNAGLIA DELLA BATTAGLIA";"15";"Piazza Martiri della Libertà";"Falso";"ilsandanieledidante@gmail.com";"Falso";"Falso";"Falso";;"31020";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"16/01/2018"
"Falso";"Falso";"727";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA BAR SPORT";"www.locandacaffe.it";;"Falso";"Falso";"Falso";;"3 Leoni";"0423620174 - 3490931048";"Falso";"VOLPAGO DEL MONTELLO";"7";"Piazza Ercole Botani";"Falso";"floradoro@alice.it";"Falso";"Falso";"Falso";;"31040";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"AFFITTACAMERE";"Falso";"20/04/2017"
"Falso";"Falso";"49402";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA CANAREGGIO";"www.canareggio.com";;"Falso";"Falso";"Vero";"0422795443";"4 Leoni";"0422797499 - 3492481744";"Falso";"SAN BIAGIO DI CALLALTA";"33 - Rovarè";"Via Canareggio";"Falso";"info@canareggio.com";"Falso";"Falso";"Falso";;"31048";"Falso";"Falso";"Vero";;"2";"Falso";"treviso";"Vero";"noleggio bici - wi fi - frigobar";"Falso";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"29/03/2017"
"Falso";"Falso";"718";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA CARAVAGGIO";;;"Falso";"Falso";"Falso";"0423972956";"2 Leoni";"0423972956 - 3468765136";"Vero";"VALDOBBIADENE";"305";"Via Garibaldi";"Falso";"sakurak@libero.it";"Falso";"Falso";"Falso";;"31049";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Falso";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"04/10/2017"
"Falso";"Falso";"717";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA COLOMBA";;;"Falso";"Falso";"Falso";"0423973296";"3 Leoni";"0423973296";"Falso";"VALDOBBIADENE";"203 - Funer";"Via Garibaldi";"Falso";"info@ucsaziendali.it";"Falso";"Falso";"Falso";;"31049";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Falso";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"10/05/2017"
"Falso";"Falso";"679";"Falso";"Falso";"TREVISO";"Falso";"LOCANDA FIORE";;;"Falso";"Falso";"Falso";;"2 Leoni";"0438893213 - 3381579893";"Vero";"MIANE";"2 - Combai";"Piazza Brunelli";"Falso";"frenka80@yahoo.it";"Falso";"Falso";"Falso";;"31050";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Falso";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"02/10/2017"
"Falso";"Falso";"670";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA LA CANDOLA";"www.locandacandola.com";;"Falso";"Falso";"Falso";"0438902042";"3 Leoni";"0438900006 - 3346741462-3";"Vero";"FARRA DI SOLIGO";"43 - Soligo";"Via San Gallo";"Falso";"info@locandacandola.com";"Falso";"Falso";"Vero";;"31010";"Falso";"Falso";"Falso";;"2";"Falso";"treviso";"Vero";"Piscina, idromassaggio, sauna, internet";"Falso";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"28/09/2017"
"Falso";"Falso";"48373";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA LA CASA DELLO SPIEDO";"www.locandalacasadellospiedo.it";;"Falso";"Falso";"Falso";"043883000";"3 Leoni";"043883000 - 3358403557";"Falso";"PIEVE DI SOLIGO";"23";"Via G. Marconi";"Falso";"info@locandalacasadellospiedo.it";"Falso";"Falso";"Falso";;"31053";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"04/10/2017"
"Falso";"Falso";"669";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA LA LANTERNA";;;"Falso";"Falso";"Falso";"0438900311";"2 Leoni";"0438900311 - 3476516027";"Vero";"FARRA DI SOLIGO";"15";"Via Cal Nova";"Falso";"ep.lanterna@gmail.com";"Falso";"Falso";"Falso";;"31010";"Falso";"Falso";"Vero";;"3";"Falso";"treviso";"Vero";"frigobar";"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"28/09/2017"
"Falso";"Falso";"42416";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA LA LOGGIA";"www.laloggiaorsago.it";;"Falso";"Falso";"Falso";"0438992433";"3 Leoni";"0438992415 - 3486423521";"Falso";"ORSAGO";"1/B";"Piazza Caduti per la Libertà";"Falso";"info@laloggiaorsago.it";"Falso";"Falso";"Falso";;"31010";"Falso";"Falso";"Falso";;"2";"Falso";"treviso";"Vero";"frigobar";"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"09/05/2017"
"Falso";"Falso";"28339";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA L'AMMIRAGLIO";;;"Falso";"Falso";"Falso";;"2 Leoni";"0423620970";"Falso";"VOLPAGO DEL MONTELLO";"24";"Via Schiavonesca Nuova";"Falso";"vellosonia@libero.it";"Falso";"Falso";"Falso";;"31040";"Falso";"Falso";"Falso";;"2";"Falso";"treviso";"Falso";"frigobar";"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"13/04/2017"
"Falso";"Falso";"667";"Falso";"Falso";"TREVISO";"Falso";"LOCANDA LA ROSA";;;"Falso";"Falso";"Falso";;"2 Leoni";"0422743004 - 3384455967";"Falso";"CIMADOLMO";"1";"Via Mazzini";"Falso";"luciofedrigo56@libero.it";"Falso";"Falso";"Falso";;"31010";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"23/03/2017"
"Falso";"Falso";"697";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA LA VECCHIA DOGANA";;;"Falso";"Falso";"Falso";"0422850941";"2 Leoni";"0422816049 - 3332891004";"Falso";"PORTOBUFFOLE'";"12";"Piazza Vittorio Emanuele II";"Falso";"romanomoreno@gmail.com";"Falso";"Falso";"Falso";;"31019";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Vero";"Falso";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"05/10/2017"
"Falso";"Falso";"728";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA LEON D'ORO";;;"Falso";"Falso";"Falso";"042297115";"3 Leoni";"042297115 - 3387749342";"Falso";"ZERO BRANCO";"32";"Via Martiri della Libertà";"Falso";"danielaleondoro@libero.it";"Falso";"Falso";"Vero";;"31059";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"18/04/2017"
"Falso";"Falso";"671";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA MARINELLI";"www.locandamarinelli.it";;"Falso";"Falso";"Falso";"0438898773";"2 Leoni";"0438987038";"Vero";"FARRA DI SOLIGO";"5 - Col San Martino";"Via Castella";"Falso";"info@locandamarinelli.it";"Falso";"Falso";"Falso";;"31010";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";"Frigobar, asciugacapelli, internet WI-FI";"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"28/03/2017"
"Vero";"Falso";"51906";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA MEZZOSALE";"www.locandamezzosale.it";;"Falso";"Vero";"Falso";"043822615";;"0438336717 - 3355713874";"Falso";"CONEGLIANO";"94";"Via XX Settembre";"Falso";"bistrot@locandamezzosale.it";"Falso";"Falso";"Falso";;"31015";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"16/01/2018"
"Falso";"Falso";"677";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA MILLEMILIA";"www.millemilia.it";;"Falso";"Falso";"Falso";;"4 Leoni";"0422454060 - 3474848336";"Falso";"ISTRANA";"3";"Via C. Battisti";"Falso";"info@millemilia.it";"Falso";"Falso";"Falso";;"31036";"Falso";"Falso";"Falso";;"2";"Falso";"treviso";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"06/02/2017"
"Falso";"Falso";"87140";"Falso";"Falso";"TREVISO";"Falso";"LOCANDA PONTE DANTE";"www.locandapontedante.com";;"Falso";"Falso";"Falso";;"3 Leoni";"04221785946 - 3474595528 - 3341985989";"Falso";"TREVISO";"5";"Piazza Garibaldi";"Falso";"info@locandapontedante.com";"Falso";"Falso";"Falso";;"31100";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Falso";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"16/10/2017"
"Falso";"Falso";"84920";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA PONTE STELLA AL BORGO";;;"Falso";"Falso";"Falso";;"2 Leoni";"0422788626 - 3930839711";"Falso";"CASALE SUL SILE";"64";"Via Roma";"Falso";"kruzzone@yahoo.it";"Falso";"Falso";"Falso";;"31032";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Vero";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"23/08/2017"
"Falso";"Falso";"676";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA RONDINELLA";;;"Falso";"Falso";"Vero";;"2 Leoni";"0438782534 - 3477450283";"Falso";"GODEGA DI SANT'URBANO";"2";"Via Marconi";"Falso";"rasador.paolo@gmail.com";"Falso";"Falso";"Falso";;"31010";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Falso";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"22/03/2017"
"Falso";"Falso";"49674";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA ROSA ROSAE";;;"Falso";"Vero";"Falso";"0422686626";"3 Leoni";"0422686626 - 3333208574 - 3358136706";"Falso";"BREDA DI PIAVE";"1";"Via Molino";"Falso";"locandarosarosae@gmail.com";"Falso";"Falso";"Falso";;"31030";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Vero";"Vero";"AFFITTACAMERE";"Falso";"08/05/2017"
"Falso";"Falso";"28340";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA SANDI";"www.locandasandi.it";;"Falso";"Falso";"Falso";"0423905588";"3 Leoni";"0423976239";"Vero";"VALDOBBIADENE";"1 - Zecchei";"Via Tessere";"Falso";"info@villasandi.it, locandasandi@locandasandi.it";"Falso";"Falso";"Falso";;"31049";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"19/12/2016"
"Falso";"Falso";"690";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA SANSOVINO";;;"Falso";"Falso";"Vero";"0422713507";"2 Leoni";"0422713507";"Falso";"ODERZO";"25";"Via per Piavon";"Falso";"sansov@hotmail.it";"Falso";"Falso";"Falso";;"31046";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Falso";;"Falso";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"05/12/2016"
"Falso";"Falso";"48865";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA SAN TOMASO";"www.locandasantomaso.it";;"Falso";"Falso";"Falso";"0422543921";"2 Leoni";"0422541550 - 3469513652";"Falso";"TREVISO";"5 - int. 1,2,3";"Viale Burchiellati";"Falso";"info@locandasantomaso.it";"Falso";"Falso";"Vero";;"31100";"Falso";"Falso";"Falso";;"2";"Falso";"treviso";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"Vero";"AFFITTACAMERE";"Falso";"04/10/2017"
"Falso";"Falso";"48704";"Falso";"Vero";"TREVISO";"Falso";"LOCANDA VILLA MARIA LUIGIA";"www.ristorantemarialuigia.it";;"Falso";"Falso";"Falso";"0422 894038";"3 Leoni";"0422 895332";"Falso";"SAN BIAGIO DI CALLALTA";"11";"Via Postumia Est";"Falso";"villamarialuigia@gmail.com";"Falso";"Falso";"Falso";;"31048";"Falso";"Falso";"Falso";;"3";"Falso";"treviso";"Vero";"internet wifi, frigobar";"Falso";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Vero";"Falso";"AFFITTACAMERE";"Falso";"10/05/2017"
